X[m], Y[m], Z[m], Power[dBm], Phase[deg], nCap, nAnalyticPath, nAfterFiltering, nDuplicateRemoved
-17.99, -27.716, 0, -59.564, 39.234, 52, 12, 12, 1
-17.99, -27.216, 0, -59.502, 124.9, 52, 12, 12, 1
-17.99, -26.716, 0, -59.439, -156.24, 52, 12, 12, 1
-17.99, -26.216, 0, -59.377, -84.284, 52, 12, 12, 1
-17.99, -25.716, 0, -59.313, -19.344, 52, 12, 12, 1
-17.99, -25.216, 0, -59.25, 38.468, 52, 12, 12, 1
-17.99, -24.716, 0, -59.185, 89.039, 52, 12, 12, 1
-17.49, -28.716, 0, -59.642, 124.81, 52, 12, 12, 1
-17.49, -28.216, 0, -59.58, -130.89, 52, 12, 12, 1
-17.49, -27.716, 0, -59.519, -33.154, 52, 12, 12, 1
-17.49, -27.216, 0, -59.456, 57.899, 52, 12, 12, 1
-17.49, -26.716, 0, -59.394, 142.17, 52, 12, 12, 1
-17.49, -26.216, 0, -59.33, -140.46, 52, 12, 12, 1
-17.49, -25.716, 0, -59.267, -70.1, 52, 12, 12, 1
-17.49, -25.216, 0, -59.203, -6.8575, 52, 12, 12, 1
-17.49, -24.716, 0, -59.138, 49.151, 52, 12, 12, 1
-16.99, -28.716, 0, -59.597, 37.208, 52, 12, 12, 1
-16.99, -28.216, 0, -59.535, 146.92, 52, 12, 12, 1
-16.99, -27.716, 0, -59.473, -109.92, 52, 12, 12, 1
-16.99, -27.216, 0, -59.411, -13.43, 52, 12, 12, 1
-16.99, -26.716, 0, -59.348, 76.29, 52, 12, 12, 1
-16.99, -26.216, 0, -59.284, 159.13, 52, 12, 12, 1
-16.99, -25.716, 0, -59.22, -125.03, 52, 12, 12, 1
-16.99, -25.216, 0, -59.156, -56.307, 52, 12, 12, 1
-16.99, -24.716, 0, -59.091, 5.1946, 52, 12, 12, 1
-16.5, -27.677, 0, -59.424, -146.75, 52, 12, 12, 1
-16.5, -27.177, 0, -59.361, -45.398, 52, 12, 12, 1
-16.5, -26.677, 0, -59.297, 49.183, 52, 12, 12, 1
-16, -27.677, 0, -59.378, 127.98, 52, 12, 12, 1
-16, -27.177, 0, -59.315, -125.14, 52, 12, 12, 1
-16, -26.677, 0, -59.251, -25, 52, 12, 12, 1
-15.5, -27.677, 0, -59.332, 38.054, 52, 12, 12, 1
-15.5, -27.177, 0, -59.268, 150.53, 52, 12, 12, 1
-15.5, -26.677, 0, -59.204, -103.73, 52, 12, 12, 1
-19.306, -24.477, 0, -59.278, -148.34, 52, 12, 12, 1
-19.306, -23.977, 0, -59.214, -122.73, 52, 12, 12, 1
-19.306, -23.477, 0, -59.149, -104.66, 52, 12, 12, 1
-19.306, -22.977, 0, -59.084, -94.222, 52, 12, 12, 1
-19.306, -22.477, 0, -59.018, -91.538, 52, 12, 12, 1
-19.306, -21.977, 0, -58.952, -96.722, 52, 12, 12, 1
-19.306, -21.477, 0, -58.885, -109.89, 52, 12, 12, 1
-19.306, -20.977, 0, -58.818, -131.16, 52, 12, 12, 1
-19.306, -20.477, 0, -58.75, -160.64, 52, 12, 12, 1
-19.306, -19.977, 0, -58.681, 161.54, 52, 12, 12, 1
-19.306, -19.477, 0, -58.612, 115.26, 52, 12, 12, 1
-19.306, -18.977, 0, -58.542, 60.408, 52, 12, 12, 1
-19.306, -18.477, 0, -58.471, -3.14, 52, 12, 12, 1
-19.306, -17.977, 0, -58.4, -75.506, 52, 12, 12, 1
-19.306, -17.477, 0, -58.328, -156.81, 52, 12, 12, 1
